entity_id,original_name,normalized_name,standard_name,frequency,component_size,avg_similarity,min_similarity,needs_review
financial_0,"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A.",BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON TRUST CO NA,389277,60,92.497187276287,88.13559322033898,True
financial_0,"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A., AS SECOND LIEN AGENT",BANK OF NEW YORK MELLON TRUST CO NA AS SECOND LIENAGENT,BANK OF NEW YORK MELLON TRUST CO NA,2100,60,92.497187276287,88.13559322033898,True
financial_0,"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A., AS NOTES COLLATERAL AGENT",BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON TRUST CO NA,141093,60,92.497187276287,88.13559322033898,True
financial_0,"BANK OF NEW YORK, THE",BANK OF NEW YORK,BANK OF NEW YORK MELLON TRUST CO NA,1925,60,92.497187276287,88.13559322033898,True
financial_0,"BANK OF NEW YORK COMMERCIAL, THE",BANK OF NEW YORK COMMERCIAL,BANK OF NEW YORK MELLON TRUST CO NA,11,60,92.497187276287,88.13559322033898,True
financial_0,"THE BANK OF NEW YORK TRUST COMPANY, N.A., AS COLLATERAL AGENT",BANK OF NEW YORK TRUST CO NA,BANK OF NEW YORK MELLON TRUST CO NA,41,60,92.497187276287,88.13559322033898,True
financial_0,"BANK OF NEW YORK MELLON TRUST COMPANY, N.A., AS *COLLATERAL TRUSTEE, THE",BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON TRUST CO NA,11,60,92.497187276287,88.13559322033898,True
financial_0,THE BANK OF NEW YORK,BANK OF NEW YORK,BANK OF NEW YORK MELLON TRUST CO NA,314,60,92.497187276287,88.13559322033898,True
financial_0,"THE BANK OF NEW YORK MELLON, AS THIRD LIEN AGENT",BANK OF NEW YORK MELLON AS THIRD LIENAGENT,BANK OF NEW YORK MELLON TRUST CO NA,210,60,92.497187276287,88.13559322033898,True
financial_0,"BANK OF NEW YORK COMMERCIAL CORPORATION, THE, 530 FIFTH AVE., NEW YORK, NY",BANK OF NEW YORK COMMERCIAL CORP THE 530 FIFTH AVE NEW YORK NY,BANK OF NEW YORK MELLON TRUST CO NA,5,60,92.497187276287,88.13559322033898,True
financial_0,"BANK OF NEW YORK, THE AS COLLATERAL TRUSTEE FOR THE PARTIES LISTED IN THE FIRST PARAGRAPH OF THE ATTACHED SECURITY AGREEMENT",BANK OF NEW YORK THE FOR THE PARTIES LISTED IN THE FIRST PARAGRAPH OF THE ATTACHED SECURITY AGREEMENT,BANK OF NEW YORK MELLON TRUST CO NA,4,60,92.497187276287,88.13559322033898,True
financial_0,"BANK OF NEW YORK TRUST COMPANY, N.A., THE",BANK OF NEW YORK TRUST CO NA,BANK OF NEW YORK MELLON TRUST CO NA,203,60,92.497187276287,88.13559322033898,True
financial_0,"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A., AS TRUSTEE AND US COLLATERAL AGENT",BANK OF NEW YORK MELLON TRUST CO NA & US COLLATERAL AGENT,BANK OF NEW YORK MELLON TRUST CO NA,56,60,92.497187276287,88.13559322033898,True
financial_0,"BANK OF NEW YORK MELLON TRUST COMPANY, N.A., AS FIRST LIEN COLLATERAL AGENT",BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON TRUST CO NA,43470,60,92.497187276287,88.13559322033898,True
financial_0,"BANK OF NEW YORK COMMERCIAL CORPORATION, AS AGENT, THE",BANK OF NEW YORK COMMERCIAL CORP,BANK OF NEW YORK MELLON TRUST CO NA,9,60,92.497187276287,88.13559322033898,True
financial_0,"BANK OF NEW YORK MELLON TRUST COMPANY, N.A.",BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON TRUST CO NA,1588,60,92.497187276287,88.13559322033898,True
financial_0,"BANK OF NEW YORK MELLON TRUST, NA, AS NOTES COLLATERAL AGENT, THE",BANK OF NEW YORK MELLON TRUST NA,BANK OF NEW YORK MELLON TRUST CO NA,1477,60,92.497187276287,88.13559322033898,True
financial_0,"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A., AS TRUSTEE",BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON TRUST CO NA,20336,60,92.497187276287,88.13559322033898,True
financial_0,"TRUST COMPANY OF NEW YORK, UNITED STATES",TRUST CO OF NEW YORK US,BANK OF NEW YORK MELLON TRUST CO NA,14,60,92.497187276287,88.13559322033898,True
financial_0,"THE BANK OF NEW YORK, MELLON TRUST COMPANY, N.A.",BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON TRUST CO NA,1352,60,92.497187276287,88.13559322033898,True
financial_0,"THE BANK OF NEW YORK, AS ADMINISTRATIVE AGENT",BANK OF NEW YORK,BANK OF NEW YORK MELLON TRUST CO NA,24,60,92.497187276287,88.13559322033898,True
financial_0,"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A., AS COLLATERAL AGENT",BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON TRUST CO NA,18320,60,92.497187276287,88.13559322033898,True
financial_0,"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A., AS TRUSTEE AND NOTES COLLATERAL AGENT",BANK OF NEW YORK MELLON TRUST CO NA & NOTES COLLATERAL AGENT,BANK OF NEW YORK MELLON TRUST CO NA,17705,60,92.497187276287,88.13559322033898,True
financial_0,"THE BANK OF NEW YORK MELLON TRUST COMPANY, N.A., AS JUNIOR NOTES COLLATERAL AGENT",BANK OF NEW YORK MELLON TRUST CO NA AS JUNIOR NOTES COLLATERAL AGENT,BANK OF NEW YORK MELLON TRUST CO NA,5,60,92.497187276287,88.13559322033898,True
financial_0,THE BANK OF NEW YORK (AS ADMINISTRATIVE AND COLLATERAL AGENT),BANK OF NEW YORK,BANK OF NEW YORK MELLON TRUST CO NA,40,60,92.497187276287,88.13559322033898,True
financial_0,"THE BANK OF NEW YORK TRUST TRUST COMPANY, N.A.",BANK OF NEW YORK TRUST TRUST CO NA,BANK OF NEW YORK MELLON TRUST CO NA,5,60,92.497187276287,88.13559322033898,True
financial_0,"BANK OF NEW YORK, THE, AS ADMINISTRATIVE AGENT",BANK OF NEW YORK,BANK OF NEW YORK MELLON TRUST CO NA,62,60,92.497187276287,88.13559322033898,True
financial_0,"THE BANK OF NEW YORK TRUST COMPANY, N.A.",BANK OF NEW YORK TRUST CO NA,BANK OF NEW YORK MELLON TRUST CO NA,1155,60,92.497187276287,88.13559322033898,True
financial_0,"BANK OF NEW YORK MELLON TRUST COMPANY, N.A., AS COLLATERAL AGENT, THE",BANK OF NEW YORK MELLON TRUST CO NA,BANK OF NEW YORK MELLON TRUST CO NA,8,60,92.497187276287,88.13559322033898,True
